2019.09.29-12.56.06,wav_name
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI1823F67B83D97D7A5C8D852CB2EE8AFC@SPEAKALI1823F67B83D97D7A5C8D852CB2EE8AFC_1442111578_4928184667_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010095@TJ0010095A01_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIB325AE90B0775D99E92EDD2765D8AE9F@SPEAKALIB325AE90B0775D99E92EDD2765D8AE9F_1442111555_4928187644_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010249@TJ0010249B02_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010291@TJ0010291B05_286.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALID762282BEF6E4CDD72D982CF1D6769C4@SPEAKALID762282BEF6E4CDD72D982CF1D6769C4_1442111578_4930184081_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI19A34529453491AB8559A59B15870E25@SPEAKALI19A34529453491AB8559A59B15870E25_1442111578_4928175838_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010275@TJ0010275B06_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALID722F60F46638DFA2B13F80CCEB79249@SPEAKALID722F60F46638DFA2B13F80CCEB79249_1442111578_4928200292_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI42DC8CB03E69807A0B4D621F1D9061A9@SPEAKALI42DC8CB03E69807A0B4D621F1D9061A9_1442111578_4928175773_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI2F4CA82EA9FD8D81335C72AA0896E302@SPEAKALI2F4CA82EA9FD8D81335C72AA0896E302_1442111555_4929137086_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010051@TJ0010051B01_287.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI23DEF29D9CBA830F88EC156380FC4478@SPEAKALI23DEF29D9CBA830F88EC156380FC4478_1442111578_4928176840_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010265@TJ0010265B04_288.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010002@TJ0010002A02_285.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010323@TJ0010323B01_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIDEB82E4E970BC0858653036FC29357CF@SPEAKALIDEB82E4E970BC0858653036FC29357CF_1442111578_4928118851_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010460@TJ0010460B02_301.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010260@TJ0010260B06_286.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI9A6973F163A314992CAE06E10B105B5A@SPEAKALI9A6973F163A314992CAE06E10B105B5A_1442111578_4928119397_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010300@TJ0010300A02_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010254@TJ0010254B04_289.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI581BDD63570E78A2BF0690F81C171DB6@SPEAKALI581BDD63570E78A2BF0690F81C171DB6_1442111555_4928184517_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI28C1948EC1B5EC023EC7AD7CAE91CDA9@SPEAKALI28C1948EC1B5EC023EC7AD7CAE91CDA9_1442111555_4929189061_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI26EC595E0823565474DDDEE520C23E6D@SPEAKALI26EC595E0823565474DDDEE520C23E6D_1442111555_4928189987_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI92B428D622857D4A413AA50336DA9918@SPEAKALI92B428D622857D4A413AA50336DA9918_1442111555_4928187660_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI23A4181040AC8BDFB505AE95CECBBFA2@SPEAKALI23A4181040AC8BDFB505AE95CECBBFA2_1442111578_4928221706_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010477@TJ0010477B04_282.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010257@TJ0010257A03_282.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALICBFCEB7225F5BD870EAC1E2734E85CBB@SPEAKALICBFCEB7225F5BD870EAC1E2734E85CBB_1442111555_4928179368_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI7C63982E0C7EAF872CAE06E10B105B5A@SPEAKALI7C63982E0C7EAF872CAE06E10B105B5A_1442111578_4928222647_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI763C490ADEC754944E29FE5D956136ED@SPEAKALI763C490ADEC754944E29FE5D956136ED_1442111555_4930198830_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI0CB3316EEC7433A168CE3419B1289A7B@SPEAKALI0CB3316EEC7433A168CE3419B1289A7B_1442111578_4928213973_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010244@TJ0010244B03_279.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI37C46A4D6180CA534E29FE5D956136ED@SPEAKALI37C46A4D6180CA534E29FE5D956136ED_1442111555_4929144638_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI2B0999D17EA14E69C8B2A8E7E2546692@SPEAKALI2B0999D17EA14E69C8B2A8E7E2546692_1442111555_4928217749_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI6B0BB3A2AB03591A6CCFA45C9F1714DB@SPEAKALI6B0BB3A2AB03591A6CCFA45C9F1714DB_1442111578_4928223638_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI29AC63554520EA26@SPEAKALI29AC63554520EA26_1442111578_4928171547_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010465@TJ0010465A03_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010010@TJ0010010B03_285.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010301@TJ0010301A03_282.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010244@TJ0010244B01_279.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010170@TJ0010170B05_289.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010064@TJ0010064A04_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALICAA7E0D0C9A98E6F8653036FC29357CF@SPEAKALICAA7E0D0C9A98E6F8653036FC29357CF_1442111555_4929143128_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010249@TJ0010249A02_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010301@TJ0010301B06_290.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI18D8DA3C2A64CD67D59A33388EB79FB8@SPEAKALI18D8DA3C2A64CD67D59A33388EB79FB8_1442111555_4930226582_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010356@TJ0010356A01_288.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010254@TJ0010254B02_289.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010385@TJ0010385A03_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIFAD62FB5268478BC71483F805640F5BF@SPEAKALIFAD62FB5268478BC71483F805640F5BF_1442111578_4929123998_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010240@TJ0010240B02_292.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010234@TJ0010234A04_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010232@TJ0010232B01_286.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010251@TJ0010251B01_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010217@TJ0010217B01_299.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI33BCA26AAF9275E939619CBD463447D7@SPEAKALI33BCA26AAF9275E939619CBD463447D7_1442111555_4929128752_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI33B19F5481ABF4A6E92EDD2765D8AE9F@SPEAKALI33B19F5481ABF4A6E92EDD2765D8AE9F_1442111555_4930196042_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI5D06A213029021726701AF4A1F5E7715@SPEAKALI5D06A213029021726701AF4A1F5E7715_1442111555_4928190988_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIDC50940B2DF39B7C08A3BB5CE6711F1F@SPEAKALIDC50940B2DF39B7C08A3BB5CE6711F1F_1442111555_4928189279_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010391@TJ0010391A04_288.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010242@TJ0010242B05_285.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010257@TJ0010257B01_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI8CB58B0791AC640F2CAE06E10B105B5A@SPEAKALI8CB58B0791AC640F2CAE06E10B105B5A_1442111555_4928185924_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIEA2E055BC0CB1A9815DC9B24A9142A3D@SPEAKALIEA2E055BC0CB1A9815DC9B24A9142A3D_1442111555_4928176741_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010348@TJ0010348B07_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIB65BB0D7EF4FBCB0C780896794BF7108@SPEAKALIB65BB0D7EF4FBCB0C780896794BF7108_1442111555_4928189404_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010238@TJ0010238A04_284.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010253@TJ0010253B06_282.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI9BEB441699E07B9D04024BB840665E30@SPEAKALI9BEB441699E07B9D04024BB840665E30_1442111555_4929128907_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010235@TJ0010235A03_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010444@TJ0010444A01_286.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIB4526C180D6AF52ED0CEB65B6C033C75@SPEAKALIB4526C180D6AF52ED0CEB65B6C033C75_1442111578_4929130921_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIBF6C2E1CEF877FA568CE3419B1289A7B@SPEAKALIBF6C2E1CEF877FA568CE3419B1289A7B_1442111578_4928172660_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010010@TJ0010010B01_285.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI1A21CF1B8F2E09EA85ECD932C1B401C7@SPEAKALI1A21CF1B8F2E09EA85ECD932C1B401C7_1442111578_4928120556_2.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010167@TJ0010167B04_305.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010253@TJ0010253A02_289.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010209@TJ0010209B03_287.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010246@TJ0010246B03_283.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010170@TJ0010170B02_289.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010258@TJ0010258A03_298.wav
增大音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIAEC302F6A25C516B79E6FB5463EAFE65@SPEAKALIAEC302F6A25C516B79E6FB5463EAFE65_1442111555_4928180056_2.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIE91C8B0AC10FE06D@SPEAKALIE91C8B0AC10FE06D_1442111578_4929127799_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI0706BA7EEE8AC1BDB9A5866DA6B9C7DD@SPEAKALI0706BA7EEE8AC1BDB9A5866DA6B9C7DD_1442111555_4930205112_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010301@TJ0010301B01_292.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI79BC9AFA09657C44B9850D3F72DA1857@SPEAKALI79BC9AFA09657C44B9850D3F72DA1857_1442111555_4929143662_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI55CD4057863EF712B1D3CD2642437D72@SPEAKALI55CD4057863EF712B1D3CD2642437D72_1442111578_4928201267_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010314@TJ0010314A01_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010240@TJ0010240B07_295.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010369@TJ0010369B03_296.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010250@TJ0010250A01_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010231@TJ0010231B03_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010141@TJ0010141A03_291.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010275@TJ0010275B03_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010241@TJ0010241A02_282.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010307@TJ0010307B04_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010472@TJ0010472A04_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010249@TJ0010249B05_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010391@TJ0010391B07_297.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIAEBD5281D5E3A0FA72D982CF1D6769C4@SPEAKALIAEBD5281D5E3A0FA72D982CF1D6769C4_1442111578_4928120406_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010231@TJ0010231B02_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010260@TJ0010260B06_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIA7DD84C3CCBD9E4C@SPEAKALIA7DD84C3CCBD9E4C_1442111578_4928173207_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI68E219A9DE5BD34685ECD932C1B401C7@SPEAKALI68E219A9DE5BD34685ECD932C1B401C7_1442111578_4928175827_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI81119AEABFC2F525C780896794BF7108@SPEAKALI81119AEABFC2F525C780896794BF7108_1442111555_4929124592_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010314@TJ0010314B03_302.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI895A6931DC69EC3D72D982CF1D6769C4@SPEAKALI895A6931DC69EC3D72D982CF1D6769C4_1442111578_4928171351_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010236@TJ0010236B04_289.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010369@TJ0010369B06_296.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010209@TJ0010209B02_289.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI95C3D036D27F522FB85432A4D3017CCD@SPEAKALI95C3D036D27F522FB85432A4D3017CCD_1442111555_4928176584_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI33B19F5481ABF4A6E92EDD2765D8AE9F@SPEAKALI33B19F5481ABF4A6E92EDD2765D8AE9F_1442111555_4930196042_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010237@TJ0010237B03_289.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010251@TJ0010251B01_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010250@TJ0010250B02_282.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI32FD775495DABFA079E6FB5463EAFE65@SPEAKALI32FD775495DABFA079E6FB5463EAFE65_1442111555_4929133559_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010209@TJ0010209A01_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI5E4505C628FD9E25AA7A552BF7521E4C@SPEAKALI5E4505C628FD9E25AA7A552BF7521E4C_1442111578_4928225605_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIB63093FC666BAEDE@SPEAKALIB63093FC666BAEDE_1442111555_4928188931_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI4FF45053380484025C8D852CB2EE8AFC@SPEAKALI4FF45053380484025C8D852CB2EE8AFC_1442111555_4928177497_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010231@TJ0010231B06_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010379@TJ0010379B02_295.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010260@TJ0010260B01_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010095@TJ0010095A01_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIEDA3B87B5E20C59D161D718FEBEAD64D@SPEAKALIEDA3B87B5E20C59D161D718FEBEAD64D_1442111578_4928173196_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010243@TJ0010243B02_283.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010323@TJ0010323B04_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010440@TJ0010440B06_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010460@TJ0010460B05_303.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010323@TJ0010323A04_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010243@TJ0010243A04_291.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI52FC38114146841C6956F699E5379746@SPEAKALI52FC38114146841C6956F699E5379746_1442111578_4929121010_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALID5BE3BBDFDF3EBA1457E2F016EA2B507@SPEAKALID5BE3BBDFDF3EBA1457E2F016EA2B507_1442111578_4928118366_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010230@TJ0010230A01_291.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010236@TJ0010236B03_289.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010245@TJ0010245B04_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010369@TJ0010369B07_296.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI0EF3D96301794A1374DDDEE520C23E6D@SPEAKALI0EF3D96301794A1374DDDEE520C23E6D_1442111555_4928175350_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIA9B5BFA5D77E1743D1E0582E5AE72E1C@SPEAKALIA9B5BFA5D77E1743D1E0582E5AE72E1C_1442111555_4928217736_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010164@TJ0010164B07_294.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010472@TJ0010472A02_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIAD57EA032F08C81749E4E6ADD5B80A5B@SPEAKALIAD57EA032F08C81749E4E6ADD5B80A5B_1442111555_4928173030_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010356@TJ0010356B03_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIC9BA8AA383F2B75FAA7A552BF7521E4C@SPEAKALIC9BA8AA383F2B75FAA7A552BF7521E4C_1442111578_4929123290_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI703CA7CAF2D48281580540C88F01B303@SPEAKALI703CA7CAF2D48281580540C88F01B303_1442111578_4928173089_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010043@TJ0010043A02_284.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010249@TJ0010249B06_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010251@TJ0010251B06_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI826A92D290E4EDD9028ABDEBC871F718@SPEAKALI826A92D290E4EDD9028ABDEBC871F718_1442111578_4928174401_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIA5D589240C1CA9612B13F80CCEB79249@SPEAKALIA5D589240C1CA9612B13F80CCEB79249_1442111555_4928174704_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010438@TJ0010438A02_282.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI29AC63554520EA26@SPEAKALI29AC63554520EA26_1442111578_4928171547_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010244@TJ0010244B04_281.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIC11155A02421ECA03EC7AD7CAE91CDA9@SPEAKALIC11155A02421ECA03EC7AD7CAE91CDA9_1442111578_4928118664_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010258@TJ0010258B04_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010291@TJ0010291A04_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010002@TJ0010002A02_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010051@TJ0010051B04_289.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010300@TJ0010300B01_283.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI2B0999D17EA14E69C8B2A8E7E2546692@SPEAKALI2B0999D17EA14E69C8B2A8E7E2546692_1442111555_4928217749_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIC1D650ED538FDE82B1D3CD2642437D72@SPEAKALIC1D650ED538FDE82B1D3CD2642437D72_1442111555_4928175445_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI356CE1D533822517DCC39B11E8AEB1C0@SPEAKALI356CE1D533822517DCC39B11E8AEB1C0_1442111555_4929138418_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010253@TJ0010253B07_284.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010465@TJ0010465A04_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIA876AFCA901AB8D312AF4969D69E6DE6@SPEAKALIA876AFCA901AB8D312AF4969D69E6DE6_1442111555_4928227322_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010067@TJ0010067A03_284.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI0CB3316EEC7433A168CE3419B1289A7B@SPEAKALI0CB3316EEC7433A168CE3419B1289A7B_1442111578_4928213973_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIB06EED265FA285CBF6D7EE4082B09E57@SPEAKALIB06EED265FA285CBF6D7EE4082B09E57_1442111555_4928221656_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI92F5137493B31C9C@SPEAKALI92F5137493B31C9C_1442111555_4928181673_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010245@TJ0010245B01_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010281@TJ0010281B02_280.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010316@TJ0010316B06_291.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010233@TJ0010233A02_287.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010257@TJ0010257B05_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010275@TJ0010275B05_286.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010307@TJ0010307B05_288.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALIF34A182EC224D0E4B471E0B65E7BC00C@SPEAKALIF34A182EC224D0E4B471E0B65E7BC00C_1442111555_4928192724_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010259@TJ0010259B06_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010150@TJ0010150B07_289.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\SPEAKALI1469C8727D264D5C99C1031C77D5D63A@SPEAKALI1469C8727D264D5C99C1031C77D5D63A_1442111578_4928117972_3.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010095@TJ0010095A02_285.wav
减小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0010242@TJ0010242B03_287.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040102@TJ0040102B07_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040302@TJ0040302B05_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106B01_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041102@TJ0041102A02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040064@TJ0040064B04_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040115@TJ0040115B02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041015@TJ0041015B06_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040252@TJ0040252B01_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040338@TJ0040338A01_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040278@TJ0040278A02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040218@TJ0040218B06_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040085@TJ0040085A01_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040359@TJ0040359A04_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244B01_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040119@TJ0040119A02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041079@TJ0041079B07_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041113@TJ0041113A02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041057@TJ0041057A04_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040345@TJ0040345B05_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040244@TJ0040244B04_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040308@TJ0040308B02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041113@TJ0041113B05_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0041121@TJ0041121A02_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040106@TJ0040106B06_0073.wav
最小音量,\\192.168.1.12\hftest\hfwav\demei\TJ0040181@TJ0040181B01_0073.wav
